j行 I列 value_mean
22 47 0.000051886
22 47 0.000051886
22 47 0.000051886
22 47 0.000051886
22 47 0.000051886
22 47 0.000051886
22 47 0.000051886
22 47 0.000051886
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 48 4.8182122875E-05
22 49 4.4137631E-05
22 49 4.4137631E-05
22 49 4.4137631E-05
22 49 4.4137631E-05
22 49 4.4137631E-05
22 49 4.4137631E-05
22 50 4.99257167142857E-05
22 50 4.99257167142857E-05
22 50 4.99257167142857E-05
22 50 4.99257167142857E-05
22 50 4.99257167142857E-05
22 50 4.99257167142857E-05
22 50 4.99257167142857E-05
22 51 4.70245132857143E-05
22 51 4.70245132857143E-05
22 51 4.70245132857143E-05
22 51 4.70245132857143E-05
22 51 4.70245132857143E-05
22 51 4.70245132857143E-05
22 51 4.70245132857143E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 52 5.43507071111111E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 53 4.9295150875E-05
22 54 4.57467678333333E-05
22 54 4.57467678333333E-05
22 54 4.57467678333333E-05
22 54 4.57467678333333E-05
22 54 4.57467678333333E-05
22 54 4.57467678333333E-05
22 55 5.247434125E-05
22 55 5.247434125E-05
22 55 5.247434125E-05
22 55 5.247434125E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 56 5.24804185E-05
22 57 4.7148304E-05
22 57 4.7148304E-05
22 57 4.7148304E-05
22 57 4.7148304E-05
22 58 5.8771723E-05
22 58 5.8771723E-05
22 58 5.8771723E-05
22 58 5.8771723E-05
22 58 5.8771723E-05
22 58 5.8771723E-05
22 59 0.000049063
22 59 0.000049063
22 59 0.000049063
22 59 0.000049063
22 59 0.000049063
22 59 0.000049063
22 59 0.000049063
22 60 5.56098626E-05
22 60 5.56098626E-05
22 60 5.56098626E-05
22 60 5.56098626E-05
22 60 5.56098626E-05
22 61 5.65861486E-05
22 61 5.65861486E-05
22 61 5.65861486E-05
22 61 5.65861486E-05
22 61 5.65861486E-05
22 63 4.9793577E-05
22 63 4.9793577E-05
22 63 4.9793577E-05
22 64 0.00004675
22 64 0.00004675
22 64 0.00004675
22 64 0.00004675
22 64 0.00004675
22 64 0.00004675
22 65 5.67845655E-05
22 65 5.67845655E-05
22 65 5.67845655E-05
22 65 5.67845655E-05
22 66 5.044332E-05
22 69 0.000058808
22 69 0.000058808
22 70 0.000068323
22 70 0.000068323
22 70 0.000068323
22 71 4.4537585E-05
22 71 4.4537585E-05
22 72 4.5701378E-05
22 72 4.5701378E-05
22 72 4.5701378E-05
22 72 4.5701378E-05
22 72 4.5701378E-05
22 72 4.5701378E-05
22 73 4.82024496E-05
22 73 4.82024496E-05
22 73 4.82024496E-05
22 73 4.82024496E-05
22 73 4.82024496E-05
22 74 6.9700443E-05
22 74 6.9700443E-05
22 75 4.64371478E-05
22 75 4.64371478E-05
22 75 4.64371478E-05
22 75 4.64371478E-05
22 75 4.64371478E-05
22 76 5.133760325E-05
22 76 5.133760325E-05
22 76 5.133760325E-05
22 76 5.133760325E-05
22 77 4.52183496666667E-05
22 77 4.52183496666667E-05
22 77 4.52183496666667E-05
22 78 3.44883763333333E-05
22 78 3.44883763333333E-05
22 78 3.44883763333333E-05
22 79 2.729829325E-05
22 79 2.729829325E-05
22 79 2.729829325E-05
22 79 2.729829325E-05
22 80 0.00002755
22 80 0.00002755
22 80 0.00002755
22 80 0.00002755
22 80 0.00002755
22 81 2.424362225E-05
22 81 2.424362225E-05
22 81 2.424362225E-05
22 81 2.424362225E-05
22 82 2.19770506E-05
22 82 2.19770506E-05
22 82 2.19770506E-05
22 82 2.19770506E-05
22 82 2.19770506E-05
22 83 2.08001992E-05
22 83 2.08001992E-05
22 83 2.08001992E-05
22 83 2.08001992E-05
22 83 2.08001992E-05
22 84 0.000024801
22 84 0.000024801
22 84 0.000024801
22 84 0.000024801
22 85 0.000015827
22 85 0.000015827
22 85 0.000015827
22 85 0.000015827
22 85 0.000015827
22 86 1.82956255E-05
22 86 1.82956255E-05
22 86 1.82956255E-05
22 86 1.82956255E-05
22 87 1.6898716E-05
22 87 1.6898716E-05
22 87 1.6898716E-05
22 87 1.6898716E-05
22 88 1.74295926666667E-05
22 88 1.74295926666667E-05
22 88 1.74295926666667E-05
22 89 1.882639125E-05
22 89 1.882639125E-05
22 89 1.882639125E-05
22 89 1.882639125E-05
22 90 1.4719118E-05
22 90 1.4719118E-05
22 90 1.4719118E-05
22 90 1.4719118E-05
22 90 1.4719118E-05
22 91 1.15494756666667E-05
22 91 1.15494756666667E-05
22 91 1.15494756666667E-05
22 92 1.282138025E-05
22 92 1.282138025E-05
22 92 1.282138025E-05
22 92 1.282138025E-05
22 93 1.053088694E-05
22 93 1.053088694E-05
22 93 1.053088694E-05
22 93 1.053088694E-05
22 93 1.053088694E-05
22 94 1.38124335E-05
22 94 1.38124335E-05
23 1 2.81210924285714E-05
23 1 2.81210924285714E-05
23 1 2.81210924285714E-05
23 1 2.81210924285714E-05
23 1 2.81210924285714E-05
23 1 2.81210924285714E-05
23 1 2.81210924285714E-05
23 2 3.252173E-05
23 2 3.252173E-05
23 2 3.252173E-05
23 2 3.252173E-05
23 3 2.74795885E-05
23 3 2.74795885E-05
23 20 4.4741417E-05
23 21 4.264907025E-05
23 21 4.264907025E-05
23 21 4.264907025E-05
23 21 4.264907025E-05
23 28 4.68046286E-05
23 28 4.68046286E-05
23 28 4.68046286E-05
23 28 4.68046286E-05
23 28 4.68046286E-05
23 29 6.84418735E-05
23 29 6.84418735E-05
23 29 6.84418735E-05
23 29 6.84418735E-05
23 36 0.000059094
23 36 0.000059094
23 37 7.5413429E-05
23 37 7.5413429E-05
23 37 7.5413429E-05
23 37 7.5413429E-05
23 37 7.5413429E-05
23 37 7.5413429E-05
23 38 0.000057121
23 38 0.000057121
23 38 0.000057121
23 38 0.000057121
23 38 0.000057121
23 38 0.000057121
23 38 0.000057121
23 41 3.027422E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 42 3.46033131444444E-05
23 43 0.000039764
23 43 0.000039764
23 43 0.000039764
23 43 0.000039764
23 43 0.000039764
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 44 8.85532394444445E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 45 6.4959069E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 46 5.1423740875E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 47 4.61281586666667E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 48 5.5126891E-05
23 49 5.39926768571429E-05
23 49 5.39926768571429E-05
23 49 5.39926768571429E-05
23 49 5.39926768571429E-05
23 49 5.39926768571429E-05
23 49 5.39926768571429E-05
23 49 5.39926768571429E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 50 4.3554599875E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 51 4.61951085E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 52 5.51704495E-05
23 53 4.60440611428571E-05
23 53 4.60440611428571E-05
23 53 4.60440611428571E-05
23 53 4.60440611428571E-05
23 53 4.60440611428571E-05
23 53 4.60440611428571E-05
23 53 4.60440611428571E-05
23 54 4.81281601666667E-05
23 54 4.81281601666667E-05
23 54 4.81281601666667E-05
23 54 4.81281601666667E-05
23 54 4.81281601666667E-05
23 54 4.81281601666667E-05
23 55 6.0763142E-05
23 55 6.0763142E-05
23 55 6.0763142E-05
23 55 6.0763142E-05
23 55 6.0763142E-05
23 56 5.05098197142857E-05
23 56 5.05098197142857E-05
23 56 5.05098197142857E-05
23 56 5.05098197142857E-05
23 56 5.05098197142857E-05
23 56 5.05098197142857E-05
23 56 5.05098197142857E-05
23 57 6.74132966666667E-05
23 57 6.74132966666667E-05
23 57 6.74132966666667E-05
23 57 6.74132966666667E-05
23 57 6.74132966666667E-05
23 57 6.74132966666667E-05
23 58 6.83484078333333E-05
23 58 6.83484078333333E-05
23 58 6.83484078333333E-05
23 58 6.83484078333333E-05
23 58 6.83484078333333E-05
23 58 6.83484078333333E-05
23 59 5.49455908E-05
23 59 5.49455908E-05
23 59 5.49455908E-05
23 59 5.49455908E-05
23 59 5.49455908E-05
23 60 6.1497762E-05
23 60 6.1497762E-05
23 60 6.1497762E-05
23 60 6.1497762E-05
23 60 6.1497762E-05
23 61 0.00005968
23 61 0.00005968
23 63 5.473094E-05
23 63 5.473094E-05
23 64 5.2374717E-05
23 64 5.2374717E-05
23 64 5.2374717E-05
23 64 5.2374717E-05
23 65 0.000080197
23 65 0.000080197
23 66 0.000060847
23 68 4.220371E-05
23 68 4.220371E-05
23 69 4.77687226E-05
23 69 4.77687226E-05
23 69 4.77687226E-05
23 69 4.77687226E-05
23 69 4.77687226E-05
23 70 4.8928312E-05
23 70 4.8928312E-05
23 70 4.8928312E-05
23 70 4.8928312E-05
23 71 4.15384398E-05
23 71 4.15384398E-05
23 71 4.15384398E-05
23 71 4.15384398E-05
23 71 4.15384398E-05
23 72 4.88832884E-05
23 72 4.88832884E-05
23 72 4.88832884E-05
23 72 4.88832884E-05
23 72 4.88832884E-05
23 73 4.29905084285714E-05
23 73 4.29905084285714E-05
23 73 4.29905084285714E-05
23 73 4.29905084285714E-05
23 73 4.29905084285714E-05
23 73 4.29905084285714E-05
23 73 4.29905084285714E-05
23 74 5.728731325E-05
23 74 5.728731325E-05
23 74 5.728731325E-05
23 74 5.728731325E-05
23 75 5.81842166666667E-05
23 75 5.81842166666667E-05
23 75 5.81842166666667E-05
23 75 5.81842166666667E-05
23 75 5.81842166666667E-05
23 75 5.81842166666667E-05
23 76 4.1609833E-05
23 76 4.1609833E-05
23 76 4.1609833E-05
23 76 4.1609833E-05
23 76 4.1609833E-05
23 77 3.5378291E-05
23 77 3.5378291E-05
23 77 3.5378291E-05
23 77 3.5378291E-05
23 77 3.5378291E-05
23 78 3.59205456666667E-05
23 78 3.59205456666667E-05
23 78 3.59205456666667E-05
23 79 4.9792492E-05
23 80 2.6421143E-05
23 80 2.6421143E-05
23 80 2.6421143E-05
23 80 2.6421143E-05
23 80 2.6421143E-05
23 81 2.62307482E-05
23 81 2.62307482E-05
23 81 2.62307482E-05
23 81 2.62307482E-05
23 81 2.62307482E-05
23 82 2.528041675E-05
23 82 2.528041675E-05
23 82 2.528041675E-05
23 82 2.528041675E-05
23 83 2.85180684E-05
23 83 2.85180684E-05
23 83 2.85180684E-05
23 83 2.85180684E-05
23 83 2.85180684E-05
23 84 0.00002342
23 84 0.00002342
23 84 0.00002342
23 84 0.00002342
23 85 0.000019536
23 85 0.000019536
23 85 0.000019536
23 85 0.000019536
23 86 0.00001478
23 86 0.00001478
23 86 0.00001478
23 87 2.00373135E-05
23 87 2.00373135E-05
23 87 2.00373135E-05
23 87 2.00373135E-05
23 88 1.61157104E-05
23 88 1.61157104E-05
23 88 1.61157104E-05
23 88 1.61157104E-05
23 88 1.61157104E-05
23 89 0.00001393
23 89 0.00001393
23 89 0.00001393
23 89 0.00001393
23 90 1.42511946666667E-05
23 90 1.42511946666667E-05
23 90 1.42511946666667E-05
23 91 1.5589055875E-05
23 91 1.5589055875E-05
23 91 1.5589055875E-05
23 91 1.5589055875E-05
23 92 1.2570592E-05
23 92 1.2570592E-05
23 92 1.2570592E-05
23 92 1.2570592E-05
23 93 1.16135591666667E-05
23 93 1.16135591666667E-05
23 93 1.16135591666667E-05
24 1 2.20127626666667E-05
24 1 2.20127626666667E-05
24 1 2.20127626666667E-05
24 2 3.25751963333333E-05
24 2 3.25751963333333E-05
24 2 3.25751963333333E-05
24 2 3.25751963333333E-05
24 2 3.25751963333333E-05
24 2 3.25751963333333E-05
24 3 2.2350543E-05
24 28 6.815037E-05
24 28 6.815037E-05
24 29 7.239955025E-05
24 29 7.239955025E-05
24 29 7.239955025E-05
24 29 7.239955025E-05
24 30 7.703064E-05
24 36 4.3355916E-05
24 36 4.3355916E-05
24 36 4.3355916E-05
24 36 4.3355916E-05
24 37 6.05003544E-05
24 37 6.05003544E-05
24 37 6.05003544E-05
24 37 6.05003544E-05
24 37 6.05003544E-05
24 38 4.17352594285714E-05
24 38 4.17352594285714E-05
24 38 4.17352594285714E-05
24 38 4.17352594285714E-05
24 38 4.17352594285714E-05
24 38 4.17352594285714E-05
24 38 4.17352594285714E-05
24 40 5.458359E-05
24 42 5.002532E-05
24 43 5.55212475714286E-05
24 43 5.55212475714286E-05
24 43 5.55212475714286E-05
24 43 5.55212475714286E-05
24 43 5.55212475714286E-05
24 43 5.55212475714286E-05
24 43 5.55212475714286E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 44 8.09877862222222E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 45 7.1093778875E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 46 5.08488505E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 47 4.667371E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 48 4.3402349125E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 49 5.28151048888889E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 50 4.5424678E-05
24 51 0.000049868
24 51 0.000049868
24 51 0.000049868
24 51 0.000049868
24 51 0.000049868
24 52 4.88925761428571E-05
24 52 4.88925761428571E-05
24 52 4.88925761428571E-05
24 52 4.88925761428571E-05
24 52 4.88925761428571E-05
24 52 4.88925761428571E-05
24 52 4.88925761428571E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 53 5.0797316375E-05
24 54 0.000051919
24 54 0.000051919
24 54 0.000051919
24 54 0.000051919
24 54 0.000051919
24 54 0.000051919
24 55 5.99413163333333E-05
24 55 5.99413163333333E-05
24 55 5.99413163333333E-05
24 55 5.99413163333333E-05
24 55 5.99413163333333E-05
24 55 5.99413163333333E-05
24 56 5.13154654285714E-05
24 56 5.13154654285714E-05
24 56 5.13154654285714E-05
24 56 5.13154654285714E-05
24 56 5.13154654285714E-05
24 56 5.13154654285714E-05
24 56 5.13154654285714E-05
24 57 6.14784938E-05
24 57 6.14784938E-05
24 57 6.14784938E-05
24 57 6.14784938E-05
24 57 6.14784938E-05
24 58 6.0360347E-05
24 58 6.0360347E-05
24 58 6.0360347E-05
24 58 6.0360347E-05
24 58 6.0360347E-05
24 58 6.0360347E-05
24 58 6.0360347E-05
24 59 0.000058247
24 59 0.000058247
24 59 0.000058247
24 59 0.000058247
24 59 0.000058247
24 60 5.72240674E-05
24 60 5.72240674E-05
24 60 5.72240674E-05
24 60 5.72240674E-05
24 60 5.72240674E-05
24 61 4.77876456666667E-05
24 61 4.77876456666667E-05
24 61 4.77876456666667E-05
24 61 4.77876456666667E-05
24 61 4.77876456666667E-05
24 61 4.77876456666667E-05
24 62 4.79013913333333E-05
24 62 4.79013913333333E-05
24 62 4.79013913333333E-05
24 62 4.79013913333333E-05
24 62 4.79013913333333E-05
24 62 4.79013913333333E-05
24 64 6.84588966666667E-05
24 64 6.84588966666667E-05
24 64 6.84588966666667E-05
24 65 6.80536105E-05
24 65 6.80536105E-05
24 65 6.80536105E-05
24 65 6.80536105E-05
24 66 3.8848437E-05
24 67 3.783449E-05
24 68 3.26297623333333E-05
24 68 3.26297623333333E-05
24 68 3.26297623333333E-05
24 69 4.995460025E-05
24 69 4.995460025E-05
24 69 4.995460025E-05
24 69 4.995460025E-05
24 70 0.000041643
24 70 0.000041643
24 70 0.000041643
24 70 0.000041643
24 70 0.000041643
24 70 0.000041643
24 71 3.975915E-05
24 71 3.975915E-05
24 71 3.975915E-05
24 71 3.975915E-05
24 71 3.975915E-05
24 71 3.975915E-05
24 72 3.95373864E-05
24 72 3.95373864E-05
24 72 3.95373864E-05
24 72 3.95373864E-05
24 72 3.95373864E-05
24 73 4.5272948E-05
24 73 4.5272948E-05
24 73 4.5272948E-05
24 73 4.5272948E-05
24 74 5.065060875E-05
24 74 5.065060875E-05
24 74 5.065060875E-05
24 74 5.065060875E-05
24 75 4.91564258E-05
24 75 4.91564258E-05
24 75 4.91564258E-05
24 75 4.91564258E-05
24 75 4.91564258E-05
24 76 4.3920501E-05
24 76 4.3920501E-05
24 76 4.3920501E-05
24 76 4.3920501E-05
24 76 4.3920501E-05
24 77 3.4636312E-05
24 77 3.4636312E-05
24 77 3.4636312E-05
24 77 3.4636312E-05
24 77 3.4636312E-05
24 78 4.476339E-05
24 78 4.476339E-05
24 78 4.476339E-05
24 78 4.476339E-05
24 78 4.476339E-05
24 79 5.58331575E-05
24 79 5.58331575E-05
24 79 5.58331575E-05
24 79 5.58331575E-05
24 80 3.338558025E-05
24 80 3.338558025E-05
24 80 3.338558025E-05
24 80 3.338558025E-05
24 81 2.23113805E-05
24 81 2.23113805E-05
24 82 2.384412975E-05
24 82 2.384412975E-05
24 82 2.384412975E-05
24 82 2.384412975E-05
24 83 2.174378175E-05
24 83 2.174378175E-05
24 83 2.174378175E-05
24 83 2.174378175E-05
24 84 0.000023638
24 84 0.000023638
24 84 0.000023638
24 84 0.000023638
24 85 1.99772138E-05
24 85 1.99772138E-05
24 85 1.99772138E-05
24 85 1.99772138E-05
24 85 1.99772138E-05
24 86 2.05776586E-05
24 86 2.05776586E-05
24 86 2.05776586E-05
24 86 2.05776586E-05
24 86 2.05776586E-05
24 87 1.74369325E-05
24 87 1.74369325E-05
24 87 1.74369325E-05
24 87 1.74369325E-05
24 88 1.23361359E-05
24 88 1.23361359E-05
24 88 1.23361359E-05
24 88 1.23361359E-05
24 89 1.5740941E-05
24 89 1.5740941E-05
24 89 1.5740941E-05
24 90 1.19162322E-05
24 90 1.19162322E-05
24 90 1.19162322E-05
24 90 1.19162322E-05
24 90 1.19162322E-05
24 91 1.1744529E-05
24 91 1.1744529E-05
24 91 1.1744529E-05
24 91 1.1744529E-05
24 92 1.34252071666667E-05
24 92 1.34252071666667E-05
24 92 1.34252071666667E-05
24 93 1.08726495E-05
24 93 1.08726495E-05
25 2 3.1664518E-05
25 2 3.1664518E-05
25 2 3.1664518E-05
25 2 3.1664518E-05
25 2 3.1664518E-05
25 3 3.32255292E-05
25 3 3.32255292E-05
25 3 3.32255292E-05
25 3 3.32255292E-05
25 3 3.32255292E-05
25 5 2.663435E-05
25 29 7.82705E-05
25 29 7.82705E-05
25 29 7.82705E-05
25 29 7.82705E-05
25 29 7.82705E-05
25 29 7.82705E-05
25 36 4.0337312E-05
25 39 4.4172175E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 43 7.2051075125E-05
25 44 0.000084555
25 44 0.000084555
25 44 0.000084555
25 44 0.000084555
25 44 0.000084555
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 45 8.18318398888889E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 46 5.9871353375E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 47 5.6450813875E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 48 5.2085503625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 49 5.7176349625E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 50 4.5632200375E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 51 4.65113231111111E-05
25 52 5.027541E-05
25 52 5.027541E-05
25 52 5.027541E-05
25 52 5.027541E-05
25 52 5.027541E-05
25 52 5.027541E-05
25 52 5.027541E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 53 5.27090576666667E-05
25 54 5.44931252857143E-05
25 54 5.44931252857143E-05
25 54 5.44931252857143E-05
25 54 5.44931252857143E-05
25 54 5.44931252857143E-05
25 54 5.44931252857143E-05
25 54 5.44931252857143E-05
25 55 5.93680791428571E-05
25 55 5.93680791428571E-05
25 55 5.93680791428571E-05
25 55 5.93680791428571E-05
25 55 5.93680791428571E-05
25 55 5.93680791428571E-05
25 55 5.93680791428571E-05
25 56 5.61333325714286E-05
25 56 5.61333325714286E-05
25 56 5.61333325714286E-05
25 56 5.61333325714286E-05
25 56 5.61333325714286E-05
25 56 5.61333325714286E-05
25 56 5.61333325714286E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 57 5.8708324625E-05
25 58 6.06630687142857E-05
25 58 6.06630687142857E-05
25 58 6.06630687142857E-05
25 58 6.06630687142857E-05
25 58 6.06630687142857E-05
25 58 6.06630687142857E-05
25 58 6.06630687142857E-05
25 59 7.1691777E-05
25 59 7.1691777E-05
25 59 7.1691777E-05
25 59 7.1691777E-05
25 59 7.1691777E-05
25 59 7.1691777E-05
25 60 0.000057268
25 60 0.000057268
25 60 0.000057268
25 60 0.000057268
25 60 0.000057268
25 62 4.648846375E-05
25 62 4.648846375E-05
25 62 4.648846375E-05
25 62 4.648846375E-05
25 63 5.360340525E-05
25 63 5.360340525E-05
25 63 5.360340525E-05
25 63 5.360340525E-05
25 64 5.575125E-05
25 64 5.575125E-05
25 64 5.575125E-05
25 64 5.575125E-05
25 64 5.575125E-05
25 64 5.575125E-05
25 64 5.575125E-05
25 67 6.2589608E-05
25 67 6.2589608E-05
25 68 5.6897905E-05
25 68 5.6897905E-05
25 69 6.41516855E-05
25 69 6.41516855E-05
25 70 4.1971188E-05
25 70 4.1971188E-05
25 70 4.1971188E-05
25 70 4.1971188E-05
25 70 4.1971188E-05
25 71 4.37425075714286E-05
25 71 4.37425075714286E-05
25 71 4.37425075714286E-05
25 71 4.37425075714286E-05
25 71 4.37425075714286E-05
25 71 4.37425075714286E-05
25 71 4.37425075714286E-05
25 72 0.000045707
25 72 0.000045707
25 72 0.000045707
25 72 0.000045707
25 73 5.04687595E-05
25 73 5.04687595E-05
25 74 4.99576014E-05
25 74 4.99576014E-05
25 74 4.99576014E-05
25 74 4.99576014E-05
25 74 4.99576014E-05
25 75 4.25894588E-05
25 75 4.25894588E-05
25 75 4.25894588E-05
25 75 4.25894588E-05
25 75 4.25894588E-05
25 76 4.13014322E-05
25 76 4.13014322E-05
25 76 4.13014322E-05
25 76 4.13014322E-05
25 76 4.13014322E-05
25 77 4.97296722E-05
25 77 4.97296722E-05
25 77 4.97296722E-05
25 77 4.97296722E-05
25 77 4.97296722E-05
25 78 6.14765975E-05
25 78 6.14765975E-05
25 78 6.14765975E-05
25 78 6.14765975E-05
25 78 6.14765975E-05
25 78 6.14765975E-05
25 79 4.73403582E-05
25 79 4.73403582E-05
25 79 4.73403582E-05
25 79 4.73403582E-05
25 79 4.73403582E-05
25 80 4.2469735E-05
25 82 3.41097226666667E-05
25 82 3.41097226666667E-05
25 82 3.41097226666667E-05
25 83 2.28052642E-05
25 83 2.28052642E-05
25 83 2.28052642E-05
25 83 2.28052642E-05
25 83 2.28052642E-05
25 84 2.078256675E-05
25 84 2.078256675E-05
25 84 2.078256675E-05
25 84 2.078256675E-05
25 85 2.076093575E-05
25 85 2.076093575E-05
25 85 2.076093575E-05
25 85 2.076093575E-05
25 86 1.440358125E-05
25 86 1.440358125E-05
25 86 1.440358125E-05
25 86 1.440358125E-05
25 87 1.46213516666667E-05
25 87 1.46213516666667E-05
25 87 1.46213516666667E-05
25 88 1.85598516E-05
25 88 1.85598516E-05
25 88 1.85598516E-05
